;
; LinkTag
;
Record Type,Name,Description,Enabled,Input Tag,Output Tag,Dead Value,Link Mode,Link Rate,Trigger Tag,Comparison,Value,Trigger Type,Trigger Scan Rate
"Link Tag","SC-A6.Ports.ifOperStatus-21","резерв","1","SNMP.SC-A6.Ports.ifOperStatus-21","Diag.SNMP.SC-A6.Ports.ifOperStatus-21","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Ports.ifOperStatus-22","резерв","1","SNMP.SC-A6.Ports.ifOperStatus-22","Diag.SNMP.SC-A6.Ports.ifOperStatus-22","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Ports.ifOperStatus-23","ШС. Сервер точного времени АА2/2","1","SNMP.SC-A6.Ports.ifOperStatus-23","Diag.SNMP.SC-A6.Ports.ifOperStatus-23","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Ports.ifOperStatus-24","резерв","1","SNMP.SC-A6.Ports.ifOperStatus-24","Diag.SNMP.SC-A6.Ports.ifOperStatus-24","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Ports.ifOperStatus-25","резерв","1","SNMP.SC-A6.Ports.ifOperStatus-25","Diag.SNMP.SC-A6.Ports.ifOperStatus-25","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Ports.ifOperStatus-26","резерв","1","SNMP.SC-A6.Ports.ifOperStatus-26","Diag.SNMP.SC-A6.Ports.ifOperStatus-26","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Ports.ifOperStatus-27","резерв","1","SNMP.SC-A6.Ports.ifOperStatus-27","Diag.SNMP.SC-A6.Ports.ifOperStatus-27","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Ports.ifOperStatus-28","резерв","1","SNMP.SC-A6.Ports.ifOperStatus-28","Diag.SNMP.SC-A6.Ports.ifOperStatus-28","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.State.CPULoad","Загрузка CPU","1","SNMP.SC-A6.State.CPULoad","Diag.SNMP.SC-A6.State.CPULoad","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.State.CPUTemp","Температура процессора","1","SNMP.SC-A6.State.CPUTemp","Diag.SNMP.SC-A6.State.CPUTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.State.PowerState1","Состояние ввода питания №1","1","SNMP.SC-A6.State.PowerState1","Diag.SNMP.SC-A6.State.PowerState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.State.PowerState2","Состояние ввода питания №2","1","SNMP.SC-A6.State.PowerState2","Diag.SNMP.SC-A6.State.PowerState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.State.FanStatus1","Состояние вентилятора №1","1","SNMP.SC-A6.State.FanStatus1","Diag.SNMP.SC-A6.State.FanStatus1","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.State.FanStatus2","Состояние вентилятора №2","1","SNMP.SC-A6.State.FanStatus2","Diag.SNMP.SC-A6.State.FanStatus2","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.State.FanStatus3","Состояние вентилятора №3","1","SNMP.SC-A6.State.FanStatus3","Diag.SNMP.SC-A6.State.FanStatus3","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Property.FW","Версия прошивки","1","SNMP.SC-A6.Property.FW","Diag.SNMP.SC-A6.Property.FW","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Property.IP","IP адресс","1","SNMP.SC-A6.Property.IP","Diag.SNMP.SC-A6.Property.IP","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Property.Mask","Маска","1","SNMP.SC-A6.Property.Mask","Diag.SNMP.SC-A6.Property.Mask","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Property.Name","Наименование устройства","1","SNMP.SC-A6.Property.Name","Diag.SNMP.SC-A6.Property.Name","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Property.sysUpTime","Время работы","1","SNMP.SC-A6.Property.sysUpTime","Diag.SNMP.SC-A6.Property.sysUpTime","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Status.Avar","Авария","1","_AdvancedTags.SC-A6.Avar","Diag.SNMP.SC-A6.Status.Avar","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A6.Status.Errors","Количество ошибок","1","_AdvancedTags.SC-A6.Avar","Diag.SNMP.SC-A6.Status.Errors","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Status","Доступность устройства","1","SNMP.SC-A3._System._NoError","Diag.SNMP.SC-A3.Status","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.ObjName","Шкаф серверный. Маршрутизатор с МСЭ (осн.) A3. ","1","SNMP.SC-A3.ObjName","Diag.SNMP.SC-A3.ObjName","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifAdminStatus-17","Сеть ПД ОАО "СТН" основной канал","1","SNMP.SC-A3.Ports.ifAdminStatus-17","Diag.SNMP.SC-A3.Ports.ifAdminStatus-17","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifAdminStatus-18","Сеть ККС","1","SNMP.SC-A3.Ports.ifAdminStatus-18","Diag.SNMP.SC-A3.Ports.ifAdminStatus-18","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifAdminStatus-19","резерв","1","SNMP.SC-A3.Ports.ifAdminStatus-19","Diag.SNMP.SC-A3.Ports.ifAdminStatus-19","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifInErrors-17","Сеть ПД ОАО "СТН" основной канал","1","SNMP.SC-A3.Ports.ifInErrors-17","Diag.SNMP.SC-A3.Ports.ifInErrors-17","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifInErrors-18","Сеть ККС","1","SNMP.SC-A3.Ports.ifInErrors-18","Diag.SNMP.SC-A3.Ports.ifInErrors-18","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifInErrors-19","резерв","1","SNMP.SC-A3.Ports.ifInErrors-19","Diag.SNMP.SC-A3.Ports.ifInErrors-19","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifInOctets-17","Сеть ПД ОАО "СТН" основной канал","1","SNMP.SC-A3.Ports.ifInOctets-17","Diag.SNMP.SC-A3.Ports.ifInOctets-17","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifInOctets-18","Сеть ККС","1","SNMP.SC-A3.Ports.ifInOctets-18","Diag.SNMP.SC-A3.Ports.ifInOctets-18","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifInOctets-19","резерв","1","SNMP.SC-A3.Ports.ifInOctets-19","Diag.SNMP.SC-A3.Ports.ifInOctets-19","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifOperStatus-17","Сеть ПД ОАО "СТН" основной канал","1","SNMP.SC-A3.Ports.ifOperStatus-17","Diag.SNMP.SC-A3.Ports.ifOperStatus-17","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifOperStatus-18","Сеть ККС","1","SNMP.SC-A3.Ports.ifOperStatus-18","Diag.SNMP.SC-A3.Ports.ifOperStatus-18","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Ports.ifOperStatus-19","резерв","1","SNMP.SC-A3.Ports.ifOperStatus-19","Diag.SNMP.SC-A3.Ports.ifOperStatus-19","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.CPULoad","Загрузка CPU","1","SNMP.SC-A3.State.CPULoad","Diag.SNMP.SC-A3.State.CPULoad","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.CPUTemp","Температура процессора","1","SNMP.SC-A3.State.CPUTemp","Diag.SNMP.SC-A3.State.CPUTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.PowerState1","Состояние ввода питания №1","1","SNMP.SC-A3.State.PowerState1","Diag.SNMP.SC-A3.State.PowerState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.PowerState2","Состояние ввода питания №2","1","SNMP.SC-A3.State.PowerState2","Diag.SNMP.SC-A3.State.PowerState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.FanStatus1","Состояние вентилятора №1","1","SNMP.SC-A3.State.FanStatus1","Diag.SNMP.SC-A3.State.FanStatus1","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.FanStatus2","Состояние вентилятора №2","1","SNMP.SC-A3.State.FanStatus2","Diag.SNMP.SC-A3.State.FanStatus2","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.FanStatus3","Состояние вентилятора №3","1","SNMP.SC-A3.State.FanStatus3","Diag.SNMP.SC-A3.State.FanStatus3","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.FanStatus4","Состояние вентилятора №4","1","SNMP.SC-A3.State.FanStatus4","Diag.SNMP.SC-A3.State.FanStatus4","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.State.FanStatus5","Состояние вентилятора №5","1","SNMP.SC-A3.State.FanStatus5","Diag.SNMP.SC-A3.State.FanStatus5","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Property.FW","Версия прошивки","1","SNMP.SC-A3.Property.FW","Diag.SNMP.SC-A3.Property.FW","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Property.IP","IP адресс","1","SNMP.SC-A3.Property.IP","Diag.SNMP.SC-A3.Property.IP","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Property.Mask","Маска","1","SNMP.SC-A3.Property.Mask","Diag.SNMP.SC-A3.Property.Mask","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Property.Name","Наименование устройства","1","SNMP.SC-A3.Property.Name","Diag.SNMP.SC-A3.Property.Name","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Property.sysUpTime","Время работы","1","SNMP.SC-A3.Property.sysUpTime","Diag.SNMP.SC-A3.Property.sysUpTime","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Status.Avar","Авария","1","_AdvancedTags.SC-A3.Avar","Diag.SNMP.SC-A3.Status.Avar","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3.Status.Errors","Количество ошибок","1","_AdvancedTags.SC-A3.Avar","Diag.SNMP.SC-A3.Status.Errors","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Status","Доступность устройства","1","SNMP.SC-A3-Ex16._System._NoError","Diag.SNMP.SC-A3-Ex16.Status","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.ObjName","Шкаф серверный. Маршрутизатор с МСЭ (осн.) A3. Расширение на 16 портов","1","SNMP.SC-A3-Ex16.ObjName","Diag.SNMP.SC-A3-Ex16.ObjName","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-01","ШС. Коммутатор L3 (осн.) A5/1","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-01","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-02","ШС. Сервер ДМЗ АА1/3","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-02","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-03","ШС. Сервер ДМЗ АА1/1","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-03","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-04","МНС-2.КЦ. КК СТМ (осн.) А5.04","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-04","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-05","АСТУЭ основной канал","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-05","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-06","АРМ ККС основной канал","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-06","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-07","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-07","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-08","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-08","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-09","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-09","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-10","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-10","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-11","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-11","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-11","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-12","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-12","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-12","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-13","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-13","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-13","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-14","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-14","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-14","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-15","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-15","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-15","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifAdminStatus-16","резерв","1","SNMP.SC-A3-Ex16.Ports.ifAdminStatus-16","Diag.SNMP.SC-A3-Ex16.Ports.ifAdminStatus-16","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-01","ШС. Коммутатор L3 (осн.) A5/1","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-01","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-02","ШС. Сервер ДМЗ АА1/3","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-02","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-03","ШС. Сервер ДМЗ АА1/1","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-03","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-04","МНС-2.КЦ. КК СТМ (осн.) А5.04","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-04","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-05","АСТУЭ основной канал","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-05","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-06","АРМ ККС основной канал","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-06","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-07","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-07","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-08","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-08","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-09","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-09","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-10","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-10","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-11","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-11","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-11","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-12","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-12","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-12","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-13","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-13","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-13","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-14","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-14","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-14","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-15","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-15","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-15","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInErrors-16","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInErrors-16","Diag.SNMP.SC-A3-Ex16.Ports.ifInErrors-16","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInOctets-01","ШС. Коммутатор L3 (осн.) A5/1","1","SNMP.SC-A3-Ex16.Ports.ifInOctets-01","Diag.SNMP.SC-A3-Ex16.Ports.ifInOctets-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
